member #,member name,submission #,bid
2113,Crystal Davila,824,yes
2113,Crystal Davila,843,maybe
2113,Crystal Davila,862,maybe
2113,Crystal Davila,865,maybe
2113,Crystal Davila,959,yes
2113,Crystal Davila,985,yes
2114,William Dyer,3,maybe
2114,William Dyer,38,yes
2114,William Dyer,117,maybe
2114,William Dyer,132,maybe
2114,William Dyer,166,yes
2114,William Dyer,237,maybe
2114,William Dyer,319,yes
2114,William Dyer,356,maybe
2114,William Dyer,555,yes
2114,William Dyer,611,maybe
2114,William Dyer,613,yes
2114,William Dyer,618,maybe
2114,William Dyer,642,yes
2114,William Dyer,699,maybe
2114,William Dyer,701,maybe
2114,William Dyer,745,maybe
2114,William Dyer,776,maybe
2114,William Dyer,800,yes
2114,William Dyer,883,yes
2114,William Dyer,950,yes
2114,William Dyer,955,maybe
2115,Trevor Payne,22,maybe
2115,Trevor Payne,67,yes
2115,Trevor Payne,68,yes
2115,Trevor Payne,240,yes
2115,Trevor Payne,434,maybe
2115,Trevor Payne,483,yes
2115,Trevor Payne,521,yes
2115,Trevor Payne,560,yes
2115,Trevor Payne,571,yes
2115,Trevor Payne,590,maybe
2115,Trevor Payne,682,yes
2115,Trevor Payne,736,yes
2115,Trevor Payne,762,yes
2115,Trevor Payne,782,yes
2115,Trevor Payne,804,maybe
2115,Trevor Payne,811,maybe
2115,Trevor Payne,812,yes
2115,Trevor Payne,832,yes
2115,Trevor Payne,930,maybe
2116,Dawn Jones,86,maybe
2116,Dawn Jones,116,maybe
2116,Dawn Jones,134,maybe
2116,Dawn Jones,165,yes
2116,Dawn Jones,347,yes
2116,Dawn Jones,408,maybe
2116,Dawn Jones,424,maybe
2116,Dawn Jones,425,yes
2116,Dawn Jones,438,yes
2116,Dawn Jones,462,maybe
2116,Dawn Jones,480,yes
2116,Dawn Jones,523,maybe
2116,Dawn Jones,576,maybe
2116,Dawn Jones,687,yes
2116,Dawn Jones,767,yes
2117,Eric Poole,32,yes
2117,Eric Poole,153,yes
2117,Eric Poole,193,yes
2117,Eric Poole,208,yes
2117,Eric Poole,231,yes
2117,Eric Poole,257,yes
2117,Eric Poole,312,maybe
2117,Eric Poole,319,maybe
2117,Eric Poole,388,yes
2117,Eric Poole,440,yes
2117,Eric Poole,479,maybe
2117,Eric Poole,495,yes
2117,Eric Poole,543,maybe
2117,Eric Poole,789,maybe
2117,Eric Poole,816,yes
2117,Eric Poole,828,yes
2117,Eric Poole,873,maybe
2117,Eric Poole,879,yes
2117,Eric Poole,965,yes
2118,Donald Morales,9,maybe
2118,Donald Morales,34,maybe
2118,Donald Morales,92,maybe
2118,Donald Morales,164,maybe
2118,Donald Morales,165,maybe
2118,Donald Morales,192,yes
2118,Donald Morales,256,yes
2118,Donald Morales,258,maybe
2118,Donald Morales,344,yes
2118,Donald Morales,393,maybe
2118,Donald Morales,487,maybe
2118,Donald Morales,504,maybe
2118,Donald Morales,516,yes
2118,Donald Morales,534,yes
2118,Donald Morales,574,maybe
2118,Donald Morales,579,yes
2118,Donald Morales,679,yes
2118,Donald Morales,695,yes
2118,Donald Morales,708,maybe
2118,Donald Morales,864,yes
2118,Donald Morales,959,maybe
2118,Donald Morales,971,yes
2736,Andrew King,39,maybe
2736,Andrew King,93,maybe
2736,Andrew King,97,yes
2736,Andrew King,172,yes
2736,Andrew King,260,yes
2736,Andrew King,279,maybe
2736,Andrew King,283,yes
2736,Andrew King,287,yes
2736,Andrew King,341,yes
2736,Andrew King,394,maybe
2736,Andrew King,399,maybe
2736,Andrew King,406,yes
2736,Andrew King,437,yes
2736,Andrew King,453,maybe
2736,Andrew King,489,maybe
2736,Andrew King,511,yes
2736,Andrew King,527,yes
2736,Andrew King,533,yes
2736,Andrew King,536,yes
2736,Andrew King,632,maybe
2736,Andrew King,656,yes
2736,Andrew King,677,yes
2736,Andrew King,678,yes
2736,Andrew King,721,maybe
2736,Andrew King,761,maybe
2736,Andrew King,768,maybe
2736,Andrew King,798,yes
2736,Andrew King,875,yes
2120,Michael Jones,10,yes
2120,Michael Jones,119,maybe
2120,Michael Jones,131,maybe
2120,Michael Jones,142,maybe
2120,Michael Jones,212,maybe
2120,Michael Jones,269,maybe
2120,Michael Jones,294,yes
2120,Michael Jones,310,maybe
2120,Michael Jones,369,maybe
2120,Michael Jones,430,maybe
2120,Michael Jones,459,maybe
2120,Michael Jones,487,yes
2120,Michael Jones,507,yes
2120,Michael Jones,528,maybe
2120,Michael Jones,547,yes
2120,Michael Jones,594,maybe
2120,Michael Jones,670,maybe
2120,Michael Jones,675,maybe
2120,Michael Jones,740,yes
2120,Michael Jones,798,yes
2120,Michael Jones,806,maybe
2120,Michael Jones,842,yes
2120,Michael Jones,850,yes
2120,Michael Jones,871,yes
2120,Michael Jones,904,yes
2120,Michael Jones,922,yes
2120,Michael Jones,981,maybe
2122,Dana Hayes,48,maybe
2122,Dana Hayes,50,maybe
2122,Dana Hayes,142,maybe
2122,Dana Hayes,197,yes
2122,Dana Hayes,199,maybe
2122,Dana Hayes,312,maybe
2122,Dana Hayes,434,yes
2122,Dana Hayes,446,maybe
2122,Dana Hayes,454,yes
2122,Dana Hayes,494,yes
2122,Dana Hayes,564,yes
2122,Dana Hayes,752,yes
2122,Dana Hayes,793,maybe
2122,Dana Hayes,795,maybe
2122,Dana Hayes,827,yes
2122,Dana Hayes,832,yes
2122,Dana Hayes,882,maybe
2122,Dana Hayes,964,maybe
2122,Dana Hayes,982,yes
2123,Michael Williams,19,maybe
2123,Michael Williams,25,yes
2123,Michael Williams,100,yes
2123,Michael Williams,124,yes
2123,Michael Williams,144,yes
2123,Michael Williams,162,maybe
2123,Michael Williams,174,maybe
2123,Michael Williams,183,yes
2123,Michael Williams,204,yes
2123,Michael Williams,220,yes
2123,Michael Williams,270,maybe
2123,Michael Williams,277,yes
2123,Michael Williams,300,yes
2123,Michael Williams,302,yes
2123,Michael Williams,318,yes
2123,Michael Williams,336,yes
2123,Michael Williams,359,yes
2123,Michael Williams,367,maybe
2123,Michael Williams,371,yes
2123,Michael Williams,395,yes
2123,Michael Williams,505,yes
2123,Michael Williams,517,yes
2123,Michael Williams,574,yes
2123,Michael Williams,667,yes
2123,Michael Williams,697,maybe
2123,Michael Williams,704,maybe
2123,Michael Williams,718,yes
2123,Michael Williams,783,maybe
2123,Michael Williams,810,maybe
2123,Michael Williams,916,yes
2125,Cheryl Gray,44,yes
2125,Cheryl Gray,73,yes
2125,Cheryl Gray,111,maybe
2125,Cheryl Gray,115,maybe
2125,Cheryl Gray,175,maybe
2125,Cheryl Gray,199,yes
2125,Cheryl Gray,205,yes
2125,Cheryl Gray,228,yes
2125,Cheryl Gray,334,maybe
2125,Cheryl Gray,539,maybe
2125,Cheryl Gray,548,yes
2125,Cheryl Gray,640,maybe
2125,Cheryl Gray,782,maybe
2125,Cheryl Gray,830,maybe
2125,Cheryl Gray,858,maybe
2125,Cheryl Gray,939,maybe
2125,Cheryl Gray,998,yes
2126,John Mason,8,maybe
2126,John Mason,12,maybe
2126,John Mason,23,maybe
2126,John Mason,131,yes
2126,John Mason,140,yes
2126,John Mason,205,yes
2126,John Mason,348,yes
2126,John Mason,368,yes
2126,John Mason,374,yes
2126,John Mason,479,yes
2126,John Mason,565,yes
2126,John Mason,596,yes
2126,John Mason,640,maybe
2126,John Mason,718,yes
2126,John Mason,858,yes
2126,John Mason,867,yes
2126,John Mason,880,maybe
2126,John Mason,887,yes
2127,Gabriella Stokes,11,yes
2127,Gabriella Stokes,15,yes
2127,Gabriella Stokes,84,yes
2127,Gabriella Stokes,148,yes
2127,Gabriella Stokes,200,yes
2127,Gabriella Stokes,244,yes
2127,Gabriella Stokes,270,maybe
2127,Gabriella Stokes,274,yes
2127,Gabriella Stokes,330,maybe
2127,Gabriella Stokes,381,yes
2127,Gabriella Stokes,454,yes
2127,Gabriella Stokes,502,maybe
2127,Gabriella Stokes,582,maybe
2127,Gabriella Stokes,626,yes
2127,Gabriella Stokes,646,maybe
2127,Gabriella Stokes,767,yes
2127,Gabriella Stokes,803,yes
2127,Gabriella Stokes,804,maybe
2127,Gabriella Stokes,909,yes
2127,Gabriella Stokes,977,maybe
2127,Gabriella Stokes,997,maybe
2128,Thomas Christensen,67,maybe
2128,Thomas Christensen,96,maybe
2128,Thomas Christensen,114,yes
2128,Thomas Christensen,148,yes
2128,Thomas Christensen,183,maybe
2128,Thomas Christensen,189,maybe
2128,Thomas Christensen,330,yes
2128,Thomas Christensen,412,maybe
2128,Thomas Christensen,432,yes
2128,Thomas Christensen,439,yes
2128,Thomas Christensen,505,maybe
2128,Thomas Christensen,507,maybe
2128,Thomas Christensen,512,yes
2128,Thomas Christensen,514,yes
2128,Thomas Christensen,569,maybe
2128,Thomas Christensen,588,maybe
2128,Thomas Christensen,780,yes
2128,Thomas Christensen,879,maybe
2128,Thomas Christensen,943,maybe
2128,Thomas Christensen,991,maybe
2128,Thomas Christensen,993,maybe
2128,Thomas Christensen,1000,yes
2129,Danielle Kidd,8,yes
2129,Danielle Kidd,22,maybe
2129,Danielle Kidd,28,maybe
2129,Danielle Kidd,63,yes
2129,Danielle Kidd,71,yes
2129,Danielle Kidd,129,yes
2129,Danielle Kidd,159,maybe
2129,Danielle Kidd,171,maybe
2129,Danielle Kidd,203,maybe
2129,Danielle Kidd,219,yes
2129,Danielle Kidd,236,yes
2129,Danielle Kidd,285,maybe
2129,Danielle Kidd,318,maybe
2129,Danielle Kidd,337,yes
2129,Danielle Kidd,396,yes
2129,Danielle Kidd,402,yes
2129,Danielle Kidd,492,yes
2129,Danielle Kidd,583,yes
2129,Danielle Kidd,643,yes
2129,Danielle Kidd,664,maybe
2129,Danielle Kidd,721,maybe
2129,Danielle Kidd,912,yes
2129,Danielle Kidd,940,maybe
2129,Danielle Kidd,982,yes
2130,Ruth Perry,27,yes
2130,Ruth Perry,99,yes
2130,Ruth Perry,138,maybe
2130,Ruth Perry,214,yes
2130,Ruth Perry,217,yes
2130,Ruth Perry,236,yes
2130,Ruth Perry,322,yes
2130,Ruth Perry,368,maybe
2130,Ruth Perry,423,maybe
2130,Ruth Perry,528,maybe
2130,Ruth Perry,532,maybe
2130,Ruth Perry,636,maybe
2130,Ruth Perry,720,yes
2130,Ruth Perry,770,yes
2130,Ruth Perry,774,yes
2130,Ruth Perry,800,yes
2130,Ruth Perry,810,yes
2130,Ruth Perry,835,maybe
2130,Ruth Perry,843,maybe
2130,Ruth Perry,865,maybe
2130,Ruth Perry,938,maybe
2130,Ruth Perry,993,maybe
2131,Michelle Hanson,15,yes
2131,Michelle Hanson,60,yes
2131,Michelle Hanson,62,maybe
2131,Michelle Hanson,158,maybe
2131,Michelle Hanson,232,yes
2131,Michelle Hanson,347,maybe
2131,Michelle Hanson,380,maybe
2131,Michelle Hanson,542,maybe
2131,Michelle Hanson,658,maybe
2131,Michelle Hanson,700,maybe
2131,Michelle Hanson,720,yes
2131,Michelle Hanson,767,maybe
2131,Michelle Hanson,795,maybe
2131,Michelle Hanson,833,yes
2131,Michelle Hanson,837,yes
2131,Michelle Hanson,844,maybe
2131,Michelle Hanson,924,maybe
2131,Michelle Hanson,978,yes
2131,Michelle Hanson,993,maybe
2132,Brian Smith,12,maybe
2132,Brian Smith,45,yes
2132,Brian Smith,81,maybe
2132,Brian Smith,83,yes
2132,Brian Smith,97,yes
2132,Brian Smith,174,yes
2132,Brian Smith,181,yes
2132,Brian Smith,297,maybe
2132,Brian Smith,323,maybe
2132,Brian Smith,327,maybe
2132,Brian Smith,380,maybe
2132,Brian Smith,447,yes
2132,Brian Smith,470,yes
2132,Brian Smith,626,yes
2132,Brian Smith,729,yes
2132,Brian Smith,783,maybe
2132,Brian Smith,806,yes
2132,Brian Smith,822,yes
2132,Brian Smith,844,maybe
2132,Brian Smith,971,maybe
2132,Brian Smith,975,yes
2133,Shannon Hughes,11,yes
2133,Shannon Hughes,29,yes
2133,Shannon Hughes,33,maybe
2133,Shannon Hughes,71,yes
2133,Shannon Hughes,106,yes
2133,Shannon Hughes,226,yes
2133,Shannon Hughes,278,yes
2133,Shannon Hughes,320,maybe
2133,Shannon Hughes,337,maybe
2133,Shannon Hughes,469,maybe
2133,Shannon Hughes,476,maybe
2133,Shannon Hughes,572,maybe
2133,Shannon Hughes,629,maybe
2133,Shannon Hughes,661,yes
2133,Shannon Hughes,704,yes
2133,Shannon Hughes,724,maybe
2133,Shannon Hughes,738,yes
2133,Shannon Hughes,777,yes
2133,Shannon Hughes,822,maybe
2133,Shannon Hughes,911,maybe
2133,Shannon Hughes,943,yes
2134,Harold Maynard,89,yes
2134,Harold Maynard,97,yes
2134,Harold Maynard,109,yes
2134,Harold Maynard,285,yes
2134,Harold Maynard,377,maybe
2134,Harold Maynard,394,maybe
2134,Harold Maynard,487,yes
2134,Harold Maynard,496,yes
2134,Harold Maynard,511,yes
2134,Harold Maynard,584,maybe
2134,Harold Maynard,638,yes
2134,Harold Maynard,652,yes
2134,Harold Maynard,677,maybe
2134,Harold Maynard,758,maybe
2134,Harold Maynard,790,maybe
2134,Harold Maynard,791,yes
2134,Harold Maynard,823,maybe
2134,Harold Maynard,861,yes
2135,Ronald Mccoy,21,maybe
2135,Ronald Mccoy,61,yes
2135,Ronald Mccoy,101,yes
2135,Ronald Mccoy,135,maybe
2135,Ronald Mccoy,154,maybe
2135,Ronald Mccoy,159,maybe
2135,Ronald Mccoy,185,maybe
2135,Ronald Mccoy,220,maybe
2135,Ronald Mccoy,281,yes
2135,Ronald Mccoy,316,yes
2135,Ronald Mccoy,331,maybe
2135,Ronald Mccoy,382,yes
2135,Ronald Mccoy,413,yes
2135,Ronald Mccoy,419,maybe
2135,Ronald Mccoy,427,yes
2135,Ronald Mccoy,468,yes
2135,Ronald Mccoy,520,yes
2135,Ronald Mccoy,540,maybe
2135,Ronald Mccoy,543,maybe
2135,Ronald Mccoy,643,maybe
2135,Ronald Mccoy,657,yes
2135,Ronald Mccoy,789,maybe
2135,Ronald Mccoy,904,maybe
2136,Anna Jimenez,36,maybe
2136,Anna Jimenez,43,yes
2136,Anna Jimenez,164,yes
2136,Anna Jimenez,196,maybe
2136,Anna Jimenez,310,maybe
2136,Anna Jimenez,394,yes
2136,Anna Jimenez,485,maybe
2136,Anna Jimenez,589,yes
2136,Anna Jimenez,673,maybe
2136,Anna Jimenez,874,yes
2136,Anna Jimenez,890,yes
2136,Anna Jimenez,900,yes
2136,Anna Jimenez,929,maybe
2136,Anna Jimenez,955,maybe
2136,Anna Jimenez,969,yes
2138,Brandon Ho,94,yes
2138,Brandon Ho,118,yes
2138,Brandon Ho,135,maybe
2138,Brandon Ho,160,maybe
2138,Brandon Ho,189,maybe
2138,Brandon Ho,200,yes
2138,Brandon Ho,210,yes
2138,Brandon Ho,239,yes
2138,Brandon Ho,326,yes
2138,Brandon Ho,338,yes
2138,Brandon Ho,352,yes
2138,Brandon Ho,361,yes
2138,Brandon Ho,383,maybe
2138,Brandon Ho,426,maybe
2138,Brandon Ho,476,maybe
2138,Brandon Ho,516,yes
2138,Brandon Ho,633,maybe
2138,Brandon Ho,668,maybe
2138,Brandon Ho,735,maybe
2138,Brandon Ho,947,yes
2138,Brandon Ho,988,yes
2138,Brandon Ho,996,yes
2139,Manuel Oliver,7,yes
2139,Manuel Oliver,94,yes
2139,Manuel Oliver,117,maybe
2139,Manuel Oliver,148,yes
2139,Manuel Oliver,187,yes
2139,Manuel Oliver,227,maybe
2139,Manuel Oliver,265,maybe
2139,Manuel Oliver,291,yes
2139,Manuel Oliver,435,maybe
2139,Manuel Oliver,486,maybe
2139,Manuel Oliver,677,maybe
2139,Manuel Oliver,680,yes
2139,Manuel Oliver,754,maybe
2139,Manuel Oliver,822,yes
2139,Manuel Oliver,842,yes
2139,Manuel Oliver,964,yes
2139,Manuel Oliver,981,maybe
2140,Mr. Juan,5,maybe
2140,Mr. Juan,144,yes
2140,Mr. Juan,258,maybe
2140,Mr. Juan,282,maybe
2140,Mr. Juan,423,yes
2140,Mr. Juan,437,yes
2140,Mr. Juan,443,maybe
2140,Mr. Juan,473,maybe
2140,Mr. Juan,488,maybe
2140,Mr. Juan,508,yes
2140,Mr. Juan,523,maybe
2140,Mr. Juan,544,yes
2140,Mr. Juan,588,maybe
2140,Mr. Juan,635,maybe
2140,Mr. Juan,707,yes
2140,Mr. Juan,785,maybe
2140,Mr. Juan,814,maybe
2140,Mr. Juan,946,maybe
2140,Mr. Juan,976,yes
2141,Tonya Nguyen,20,yes
2141,Tonya Nguyen,142,yes
2141,Tonya Nguyen,250,yes
2141,Tonya Nguyen,263,maybe
2141,Tonya Nguyen,358,maybe
2141,Tonya Nguyen,436,yes
2141,Tonya Nguyen,460,yes
2141,Tonya Nguyen,467,maybe
2141,Tonya Nguyen,504,maybe
2141,Tonya Nguyen,718,maybe
2141,Tonya Nguyen,747,maybe
2141,Tonya Nguyen,792,yes
2141,Tonya Nguyen,867,maybe
2141,Tonya Nguyen,869,yes
2141,Tonya Nguyen,871,yes
2141,Tonya Nguyen,879,yes
2141,Tonya Nguyen,883,yes
2141,Tonya Nguyen,890,yes
2141,Tonya Nguyen,917,yes
2142,Victor Sanders,40,yes
2142,Victor Sanders,75,maybe
2142,Victor Sanders,189,maybe
2142,Victor Sanders,206,maybe
2142,Victor Sanders,298,yes
2142,Victor Sanders,315,maybe
2142,Victor Sanders,352,maybe
2142,Victor Sanders,401,maybe
2142,Victor Sanders,412,maybe
2142,Victor Sanders,429,maybe
2142,Victor Sanders,460,maybe
2142,Victor Sanders,485,maybe
2142,Victor Sanders,523,yes
2142,Victor Sanders,575,maybe
2142,Victor Sanders,679,maybe
2142,Victor Sanders,682,yes
2142,Victor Sanders,683,yes
2142,Victor Sanders,725,yes
2142,Victor Sanders,749,yes
2142,Victor Sanders,774,yes
2142,Victor Sanders,779,yes
2142,Victor Sanders,805,yes
2142,Victor Sanders,858,yes
2142,Victor Sanders,898,yes
2142,Victor Sanders,922,yes
2143,Scott Rodriguez,58,yes
2143,Scott Rodriguez,130,yes
2143,Scott Rodriguez,223,maybe
2143,Scott Rodriguez,247,yes
2143,Scott Rodriguez,263,maybe
2143,Scott Rodriguez,273,yes
2143,Scott Rodriguez,405,maybe
2143,Scott Rodriguez,408,maybe
2143,Scott Rodriguez,469,maybe
2143,Scott Rodriguez,490,yes
2143,Scott Rodriguez,493,yes
2143,Scott Rodriguez,582,maybe
2143,Scott Rodriguez,611,maybe
2143,Scott Rodriguez,801,yes
2143,Scott Rodriguez,806,yes
2143,Scott Rodriguez,948,yes
2143,Scott Rodriguez,959,yes
2143,Scott Rodriguez,972,yes
2143,Scott Rodriguez,986,maybe
2143,Scott Rodriguez,993,maybe
2144,Molly Lawson,50,yes
2144,Molly Lawson,122,maybe
2144,Molly Lawson,173,yes
2144,Molly Lawson,196,maybe
2144,Molly Lawson,198,yes
2144,Molly Lawson,339,maybe
2144,Molly Lawson,341,maybe
2144,Molly Lawson,376,maybe
2144,Molly Lawson,407,maybe
2144,Molly Lawson,513,yes
2144,Molly Lawson,632,yes
2144,Molly Lawson,666,maybe
2144,Molly Lawson,672,yes
2144,Molly Lawson,793,maybe
2144,Molly Lawson,832,maybe
2144,Molly Lawson,919,maybe
2144,Molly Lawson,959,yes
2144,Molly Lawson,960,maybe
2146,Natasha Harris,37,yes
2146,Natasha Harris,155,maybe
2146,Natasha Harris,189,yes
2146,Natasha Harris,219,maybe
2146,Natasha Harris,456,maybe
2146,Natasha Harris,519,maybe
2146,Natasha Harris,585,yes
2146,Natasha Harris,685,maybe
2146,Natasha Harris,747,maybe
2146,Natasha Harris,772,yes
2146,Natasha Harris,787,yes
2146,Natasha Harris,803,yes
2146,Natasha Harris,833,maybe
2146,Natasha Harris,857,maybe
2146,Natasha Harris,865,maybe
2147,Michael Brennan,2,maybe
2147,Michael Brennan,6,yes
2147,Michael Brennan,122,maybe
2147,Michael Brennan,185,yes
2147,Michael Brennan,198,yes
2147,Michael Brennan,259,maybe
2147,Michael Brennan,354,maybe
2147,Michael Brennan,366,yes
2147,Michael Brennan,369,yes
2147,Michael Brennan,377,maybe
2147,Michael Brennan,435,yes
2147,Michael Brennan,448,yes
2147,Michael Brennan,539,maybe
2147,Michael Brennan,554,maybe
2147,Michael Brennan,637,maybe
2147,Michael Brennan,645,yes
2147,Michael Brennan,728,maybe
2147,Michael Brennan,730,maybe
2147,Michael Brennan,856,maybe
2147,Michael Brennan,998,yes
2148,Michael Lane,146,yes
2148,Michael Lane,165,yes
2148,Michael Lane,189,yes
2148,Michael Lane,191,yes
2148,Michael Lane,260,yes
2148,Michael Lane,342,yes
2148,Michael Lane,373,yes
2148,Michael Lane,400,yes
2148,Michael Lane,458,yes
2148,Michael Lane,460,yes
2148,Michael Lane,506,yes
2148,Michael Lane,559,yes
2148,Michael Lane,665,yes
2148,Michael Lane,713,yes
2148,Michael Lane,791,yes
2148,Michael Lane,835,yes
2148,Michael Lane,899,yes
2148,Michael Lane,957,yes
2148,Michael Lane,974,yes
2149,Kimberly Adams,19,yes
2149,Kimberly Adams,40,yes
2149,Kimberly Adams,45,maybe
2149,Kimberly Adams,64,yes
2149,Kimberly Adams,130,maybe
2149,Kimberly Adams,192,yes
2149,Kimberly Adams,268,yes
2149,Kimberly Adams,303,yes
2149,Kimberly Adams,398,maybe
2149,Kimberly Adams,491,maybe
2149,Kimberly Adams,587,yes
2149,Kimberly Adams,637,yes
2149,Kimberly Adams,671,yes
2149,Kimberly Adams,694,maybe
2149,Kimberly Adams,717,yes
2149,Kimberly Adams,719,maybe
2149,Kimberly Adams,759,yes
2149,Kimberly Adams,789,yes
2149,Kimberly Adams,805,maybe
2149,Kimberly Adams,811,maybe
2149,Kimberly Adams,864,maybe
2149,Kimberly Adams,895,yes
2150,Christine Johns,67,maybe
2150,Christine Johns,85,yes
2150,Christine Johns,92,maybe
2150,Christine Johns,133,yes
2150,Christine Johns,187,maybe
2150,Christine Johns,204,maybe
2150,Christine Johns,311,maybe
2150,Christine Johns,318,yes
2150,Christine Johns,450,yes
2150,Christine Johns,506,maybe
2150,Christine Johns,654,yes
2150,Christine Johns,655,maybe
2150,Christine Johns,677,maybe
2150,Christine Johns,704,yes
2150,Christine Johns,750,maybe
2150,Christine Johns,786,maybe
2150,Christine Johns,805,maybe
2150,Christine Johns,998,yes
2150,Christine Johns,1001,maybe
2152,Paul Johnson,42,yes
2152,Paul Johnson,68,yes
2152,Paul Johnson,179,yes
2152,Paul Johnson,189,maybe
2152,Paul Johnson,202,maybe
2152,Paul Johnson,209,yes
2152,Paul Johnson,215,yes
2152,Paul Johnson,316,maybe
2152,Paul Johnson,321,yes
2152,Paul Johnson,400,maybe
2152,Paul Johnson,448,yes
2152,Paul Johnson,465,maybe
2152,Paul Johnson,524,yes
2152,Paul Johnson,568,yes
2152,Paul Johnson,600,maybe
2152,Paul Johnson,637,yes
2152,Paul Johnson,646,yes
2152,Paul Johnson,661,yes
2152,Paul Johnson,670,maybe
2152,Paul Johnson,676,yes
2152,Paul Johnson,730,maybe
2152,Paul Johnson,748,maybe
2152,Paul Johnson,755,yes
2152,Paul Johnson,778,yes
2152,Paul Johnson,798,yes
2152,Paul Johnson,830,yes
2152,Paul Johnson,840,maybe
2152,Paul Johnson,849,yes
2152,Paul Johnson,876,yes
2152,Paul Johnson,883,maybe
2152,Paul Johnson,958,maybe
2744,Peter Sanchez,51,maybe
2744,Peter Sanchez,228,maybe
2744,Peter Sanchez,320,maybe
2744,Peter Sanchez,399,yes
2744,Peter Sanchez,419,yes
2744,Peter Sanchez,559,yes
2744,Peter Sanchez,560,maybe
2744,Peter Sanchez,621,maybe
2744,Peter Sanchez,639,maybe
2744,Peter Sanchez,686,maybe
2744,Peter Sanchez,720,maybe
2744,Peter Sanchez,768,maybe
2744,Peter Sanchez,812,yes
2744,Peter Sanchez,847,yes
2744,Peter Sanchez,967,yes
2154,Benjamin Freeman,55,yes
2154,Benjamin Freeman,56,yes
2154,Benjamin Freeman,79,yes
2154,Benjamin Freeman,89,maybe
2154,Benjamin Freeman,118,maybe
2154,Benjamin Freeman,130,yes
2154,Benjamin Freeman,158,yes
2154,Benjamin Freeman,164,maybe
2154,Benjamin Freeman,298,maybe
2154,Benjamin Freeman,309,yes
2154,Benjamin Freeman,322,maybe
2154,Benjamin Freeman,408,maybe
2154,Benjamin Freeman,420,yes
2154,Benjamin Freeman,455,yes
2154,Benjamin Freeman,479,yes
2154,Benjamin Freeman,525,yes
2154,Benjamin Freeman,530,maybe
2154,Benjamin Freeman,555,maybe
2154,Benjamin Freeman,567,yes
2154,Benjamin Freeman,584,maybe
2154,Benjamin Freeman,613,yes
2154,Benjamin Freeman,681,maybe
2154,Benjamin Freeman,748,yes
2154,Benjamin Freeman,769,maybe
2154,Benjamin Freeman,799,yes
2154,Benjamin Freeman,801,yes
2154,Benjamin Freeman,860,maybe
2154,Benjamin Freeman,960,maybe
2154,Benjamin Freeman,972,maybe
2154,Benjamin Freeman,993,yes
2155,Denise Arnold,123,yes
2155,Denise Arnold,214,yes
2155,Denise Arnold,236,yes
2155,Denise Arnold,237,yes
2155,Denise Arnold,240,yes
2155,Denise Arnold,241,yes
2155,Denise Arnold,254,yes
2155,Denise Arnold,258,yes
2155,Denise Arnold,300,yes
2155,Denise Arnold,306,yes
2155,Denise Arnold,320,yes
2155,Denise Arnold,399,yes
2155,Denise Arnold,491,yes
2155,Denise Arnold,527,yes
2155,Denise Arnold,538,yes
2155,Denise Arnold,550,yes
2155,Denise Arnold,629,yes
2155,Denise Arnold,640,yes
2155,Denise Arnold,652,yes
2155,Denise Arnold,707,yes
2155,Denise Arnold,905,yes
2155,Denise Arnold,915,yes
2155,Denise Arnold,954,yes
2155,Denise Arnold,994,yes
2156,William Martin,178,yes
2156,William Martin,201,yes
2156,William Martin,259,maybe
2156,William Martin,340,maybe
2156,William Martin,367,maybe
2156,William Martin,379,maybe
2156,William Martin,465,yes
2156,William Martin,540,maybe
